task,string_square_sequence,program,distinct_programs,most_frequent_program,abs_count,task_freq,rel_count
19,5242322212,"[{'fssfff': 1, 'ssss': 16, 'fssfl': 2, 'sssss': 8, 'fssssss': 2, 'sssf': 3, 'ssssss': 4, 'sssflfrf': 1, 'sssssssslfl': 2, 'fsss': 10, 'fssf': 5, 'fssffrf': 1, 'fssfr': 2, 'ssfsslfssff': 1, 'ssssflfl': 1, 'ssssssss': 2, 'ssfflfflf': 1, 'sssffff': 1, 'ssssffff': 1, 'ssffll': 1, 'sssssf': 1, 'sssssrf': 1, 'fssfsf': 1, 'fsssf': 1, 'fssss': 3, 'ssffl': 1, 'fssffll': 1, 'fssffl': 1, 'sfsf': 2, 'fssfrl': 1, 'fssfllf': 1, 'ssfflllfrr': 1, 'fssssslf': 1, 'fsssslfs': 3, 'fssff': 1, 'ssffr': 3, 'ssffllllr': 1, 'ssffrf': 2, 'ssssr': 1, 'sssfrr': 1, 'ssssf': 1, 'sssssff': 1, 'ssssll': 1, 'fsssss': 1, 'sfssrf': 1, 'ssssssssssssssssssssssssssssssssssssssss': 1, 'sssssss': 1}]",47.0,ssss,100.0,10751.0,0.009301460329271696
19,5242322213,"[{'fssr': 34, 'ssfr': 11, 'sfsr': 1, 'sssr': 3}]",4.0,fssr,49.0,10751.0,0.004557715561343131
19,524232221302,"[{'sfsrl': 1, 'fssrl': 3}]",2.0,fssrl,4.0,10751.0,0.00037205841317086783
19,524232221302-11,"[{'fssrll': 3, 'fssrlll': 1, 'fssrllfr': 1}]",3.0,fssrll,5.0,10751.0,0.00046507301646358477
19,524232221302-12,"[{'fssrlfl': 1, 'fssrlf': 2, 'fssrlfr': 1}]",3.0,fssrlf,4.0,10751.0,0.00037205841317086783
19,524232221303,"[{'fssrf': 89, 'sfsrf': 5, 'ssfrf': 29, 'sssrf': 10}]",4.0,fssrf,133.0,10751.0,0.012370942237931355
19,524232221303-12,"[{'fssrfl': 2, 'fssrfll': 1, 'fssrfllfr': 1}]",3.0,fssrfl,4.0,10751.0,0.00037205841317086783
19,524232221303-13,"[{'ssfrff': 1, 'fssrff': 4}]",2.0,fssrff,5.0,10751.0,0.00046507301646358477
19,524232221304,"[{'fssrr': 26, 'ssfrr': 5, 'sssrr': 2}]",3.0,fssrr,33.0,10751.0,0.0030694819086596594
19,524232221304-14,"[{'fssrrf': 1, 'ssfrrf': 1}]",2.0,fssrrf,2.0,10751.0,0.00018602920658543392
19,52423223,"[{'ssr': 17, 'ssrll': 1, 'sfrr': 1, 'ssrff': 3, 'ssrfl': 1, 'fsrr': 3, 'sfr': 1, 'ssrffss': 1, 'ssrr': 8, 'sfrflllsr': 1, 'fsrf': 1, 'fsr': 2, 'ssrlllfrf': 1, 'fsrsl': 1, 'ssrl': 2, 'ssrf': 10, 'fsrs': 1, 'fsrrs': 2, 'ssrfs': 1, 'sfrf': 3, 'ssrlflrs': 1}]",21.0,ssr,62.0,10751.0,0.005766905404148451
19,524233,"[{'sr': 16, 'srfrrsrf': 1, 'srlfl': 1, 'srsr': 1, 'srf': 7, 'frf': 3, 'frfsf': 1, 'srsls': 1, 'frr': 2, 'srfr': 8, 'srfrrrslf': 2, 'fr': 2, 'srlflll': 1, 'srfl': 1, 'srlffl': 1, 'frflff': 1, 'frfl': 2, 'srll': 2, 'frl': 2, 'frfr': 7, 'frfss': 1, 'frffsssff': 1, 'srfllslr': 1, 'srllslr': 1, 'srflllllf': 1, 'frrf': 1, 'frff': 1, 'srfrrrs': 1, 'frrlf': 1, 'srflllsrf': 1, 'frflllssrf': 1, 'frllsrsf': 1}]",32.0,sr,74.0,10751.0,0.006883080643661055
19,5243,[{'r': 31}],1.0,r,31.0,10751.0,0.0028834527020742255
19,524332,"[{'rllr': 1, 'rl': 6, 'rlr': 2, 'rlf': 4, 'rls': 1, 'rlffl': 1, 'rlflssff': 1, 'rllffls': 1}]",8.0,rl,17.0,10751.0,0.0015812482559761883
19,524333,"[{'rff': 6, 'rffl': 7, 'rs': 17, 'rfs': 1, 'rffr': 10, 'rf': 7, 'rss': 7, 'rffssf': 1, 'rffflf': 1, 'rffllslsr': 1, 'rffrrsslf': 3, 'rffsss': 1, 'rslss': 1, 'rsssf': 1, 'rffs': 1, 'rfl': 4, 'rffrf': 1, 'rffrr': 1, 'rssff': 1, 'rffrrssrf': 1, 'rsrl': 1, 'rfflrssff': 1, 'rfr': 2, 'rfflsrr': 1, 'rflrs': 1, 'rffll': 3, 'rfff': 1}]",27.0,rs,83.0,10751.0,0.007720212073295507
19,524334,"[{'rr': 25, 'rrf': 2, 'rrlf': 1, 'rrfrrrr': 1, 'rrl': 1, 'rrls': 1, 'rrs': 1, 'rrffr': 1}]",8.0,rr,33.0,10751.0,0.0030694819086596594
20,74,"[{'Wx=1{l}': 3, 'Wx=4{l}': 1, 'Wb{l}': 1, 'R10{I{}/{}}': 1, 'Wx<=4{R10{I!y{l}/{f}}}': 3, 'Wx<5{R10{I!y{l}/{f}}}': 1, 'Wx!=5{R10{I!y{l}/{f}}}': 3, 'Wx>5{R10{I!y{l}/{f}}}': 2, 'Wx<=1{R10{I!y{l}/{f}}}': 2, 'Wx=1{R10{I!y{l}/{f}}}': 2, 'Wx=2{R10{I!y{l}/{f}}}': 1, 'Wx=4{R10{I!y{l}/{f}}}': 1, 'Wx<3{R10{I!y{l}/{f}}}': 2, 'Wx<=3{R10{I!y{l}/{f}}}': 1, 'Wx<4{R10{I!y{l}/{f}}}': 1, 'W!b{Wx<3{Ix!=2{Ix!=1{l}}}}': 1, nan: 6, 'Wb{l}Iy{f}': 1, 'W!b{}': 1}]",19.0,?,34.0,245.0,0.13877551020408163
20,7463,"[{'Wx=5{l}': 1, 'I!y{l}/{f}': 2, 'Ix!=3{Ix!=2{Ix!=1{l}}}': 1, 'I!y{l}/{r}': 2, 'Ik{l}/{f}': 1, 'Iy{f}/{l}': 1, 'Ik{l}Iy{f}': 1, 'lIy{f}': 1}]",8.0,I!y{l}/{f},10.0,245.0,0.04081632653061224
20,746352,"[{'R2{l}': 2, 'W!b{Ix>3{l}}': 1, 'lW!b{Ix>3{l}}': 1, 'W!b{Wx!=3{Ix!=2{Ix!=1{l}}}}': 1, 'R2{lIy{f}}': 3}]",5.0,R2{lIy{f}},8.0,245.0,0.0326530612244898
20,74635241,"[{'Ix<=5{R3{I!y{l}/{f}}}': 1, 'R3{Ik{l}/{f}}': 1, 'R3{l}': 1}]",3.0,Ix<=5{R3{I!y{l}/{f}}},3.0,245.0,0.012244897959183673
20,7463524130,"[{'W!y{l}': 1, 'R4{l}': 2, 'Wx>1{l}': 1, 'Wk{l}I!y{f}': 1, 'W!b{W!y{l}I!y{f}}': 1}]",5.0,R4{l},6.0,245.0,0.024489795918367346
20,74635241302-1,"[{'R10{l}': 1, 'W!b{l}': 3, 'W!g{l}': 1, 'W!d{l}': 1, 'W!b{lR2{l}}': 3, 'lR2{lR2{l}}': 1, 'W!b{Ix!=3{Ix!=2{Ix!=1{}}}l}': 2, 'R5{l}': 1, 'Wx>=1{l}': 1, 'W!b{l}f': 1, 'W!b{l}Iy{f}f': 1, 'W!b{l}I!y{f}': 2, 'W!b{l}Iy{f}': 2, 'R4{l}R2{l}f': 1, 'R3{l}R2{l}f': 1, 'W!b{W!b{l}Iy{f}}': 1}]",16.0,W!b{l},23.0,245.0,0.09387755102040816
20,74635241302054,"[{'R4{l}f': 2, 'W!y{l}Iy{f}': 1, 'W!y{l}f': 2, 'Wk{l}Iy{f}': 1, 'lR3{W!y{l}}f': 3, 'R3{W!y{l}}f': 1}]",6.0,lR3{W!y{l}}f,10.0,245.0,0.04081632653061224
20,7463524130205443,[{'R6{Ik{l}/{f}}': 1}],1.0,R6{Ik{l}/{f}},1.0,245.0,0.004081632653061225
20,746352413020544332,[{'R4{l}fR2{l}': 2}],1.0,R4{l}fR2{l},2.0,245.0,0.00816326530612245
20,74635241302054433221,[{'R4{l}fR3{l}': 2}],1.0,R4{l}fR3{l},2.0,245.0,0.00816326530612245
20,7463524130205443322110,[{'R4{l}fR4{l}': 2}],1.0,R4{l}fR4{l},2.0,245.0,0.00816326530612245
20,74635241302054433221100-1,"[{'R10{Iy{f}R4{l}}': 1, 'R4{l}fR6{l}': 1}]",2.0,R10{Iy{f}R4{l}},2.0,245.0,0.00816326530612245
20,746352413020544332211000,"[{'W!b{lIx=1{f}}': 2, 'W!b{Ix<=1{f}/{l}}': 1, 'W!b{R4{l}f}': 1, 'R2{Wx!=1{l}f}': 1, 'R2{R4{l}f}': 1}]",5.0,W!b{lIx=1{f}},6.0,245.0,0.024489795918367346
20,746352413020544332211000-1-1,"[{'R10{R4{l}f}': 1, 'R4{R4{l}f}': 1, 'R3{R4{l}f}': 1}]",3.0,R10{R4{l}f},3.0,245.0,0.012244897959183673
20,746352413020544332211144,"[{'R2{W!y{l}s}': 1, 'R9{Ik{l}/{f}}': 1, 'R2{W!y{l}f}': 1, 'lR2{R3{l}f}': 1}]",4.0,R2{W!y{l}s},4.0,245.0,0.0163265306122449
20,74635241302054433221114433,"[{'R10{I!y{l}/{f}}': 4, 'Wx>=5{R10{I!y{l}/{f}}}': 1, 'Wx=5{R10{I!y{l}/{f}}}': 1, 'Wx!=4{R10{I!y{l}/{f}}}': 1, 'Wx>4{R10{I!y{l}/{f}}}': 1, 'Ix<=5{R10{I!y{l}/{f}}}': 1, 'R10{Ik{l}/{f}}': 1}]",7.0,R10{I!y{l}/{f}},10.0,245.0,0.04081632653061224
20,7463524130205443322111443322114434,[{'lR3{R3{l}f}': 1}],1.0,lR3{R3{l}f},1.0,245.0,0.004081632653061225
20,7463524130205443322111443322114434231201-11,[{'lR4{R3{l}f}': 1}],1.0,lR4{R3{l}f},1.0,245.0,0.004081632653061225
20,746352413020544332211144332212,"[{'R3{R4{I!y{l}/{f}}}': 1, 'R3{W!y{l}s}': 1, 'R6{R2{Ik{l}/{f}}}': 1, 'R3{Wk{l}f}': 2, 'lR3{W!y{l}f}': 1, 'R3{W!y{l}f}': 1}]",6.0,R3{Wk{l}f},7.0,245.0,0.02857142857142857
20,74635241302054433221114433221201-10,"[{'W!b{W!y{l}s}': 1, 'R3{R5{I!y{l}/{f}}}': 1, 'R2{R7{I!y{l}/{f}}}': 1, 'W!b{R10{I!y{l}/{f}}}': 1, 'Wx<=5{R10{I!y{l}/{f}}}': 1, 'Wx>1{R10{I!y{l}/{f}}}': 1, 'Wx>=1{R10{I!y{l}/{f}}}': 1, 'Wx!=1{R10{I!y{l}/{f}}}': 1, 'Wx!=2{R10{I!y{l}/{f}}}': 1, 'Wx!=3{R10{I!y{l}/{f}}}': 1, 'Wx>3{R10{I!y{l}/{f}}}': 2, 'Wx>=3{R10{I!y{l}/{f}}}': 1, 'Wx<=5{R3{I!y{l}/{f}}}': 1, 'R2{R10{I!y{l}/{f}}}': 1, 'W!b{W!y{l}f}': 9, 'lR4{W!y{l}f}': 1, 'R4{W!y{l}f}': 1, 'R4{W!y{l}f}f': 1, 'W!b{W!y{l}Iy{f}}': 2}]",19.0,W!b{W!y{l}f},29.0,245.0,0.11836734693877551
20,74635241302054433221114433221201-11,"[{'W!g{Ik{l}/{f}}': 1, 'R5{R4{Ik{l}/{f}}}': 1, 'R4{Wk{l}f}': 1, 'R10{lIy{f}}f': 1, 'W!b{Wk{l}f}': 1}]",5.0,W!g{Ik{l}/{f}},5.0,245.0,0.02040816326530612
20,7463524130205443322111443323,[{'R10{Ik{l}/{f}}f': 1}],1.0,R10{Ik{l}/{f}}f,1.0,245.0,0.004081632653061225
20,74635241302054433221114434,[{'R2{W!y{l}f}f': 1}],1.0,R2{W!y{l}f}f,1.0,245.0,0.004081632653061225
20,7463524130211144,"[{'W!y{l}rf': 1, 'W!y{l}Iy{rf}': 1}]",2.0,W!y{l}rf,2.0,245.0,0.00816326530612245
20,7463524131,[{'lllf': 1}],1.0,lllf,1.0,245.0,0.004081632653061225
20,7463524131205443,[{'R3{l}fR2{l}': 1}],1.0,R3{l}fR2{l},1.0,245.0,0.004081632653061225
20,74635241312054433222114433221201-10,[{'W!b{lR2{l}f}': 2}],1.0,W!b{lR2{l}f},2.0,245.0,0.00816326530612245
20,7463524232,[{'R2{l}ff': 2}],1.0,R2{l}ff,2.0,245.0,0.00816326530612245
20,746352423222,"[{'llfsf': 1, 'llfff': 1}]",2.0,llfsf,2.0,245.0,0.00816326530612245
20,7463524232221202-12,[{'R2{l}R10{s}': 2}],1.0,R2{l}R10{s},2.0,245.0,0.00816326530612245
20,746353,"[{'I!y{l}/{lf}f': 1, 'Ik{l}/{lf}f': 1, 'Ik{l}I!y{f}': 1}]",3.0,I!y{l}/{lf}f,3.0,245.0,0.012244897959183673
20,74635342322110,[{'R2{lf}R2{l}': 1}],1.0,R2{lf}R2{l},1.0,245.0,0.004081632653061225
20,74635342322111443323,[{'R4{lf}': 1}],1.0,R4{lf},1.0,245.0,0.004081632653061225
20,746353423221114433231202-11,"[{'W!b{W!y{ls}}': 1, 'R10{I!y{l}/{f}f}': 1, 'W!y{lf}': 1}]",3.0,W!b{W!y{ls}},3.0,245.0,0.012244897959183673
20,746353423221114433231202-12,[{'R10{Ik{l}/{f}f}': 1}],1.0,R10{Ik{l}/{f}f},1.0,245.0,0.004081632653061225
20,74635420,[{'lr': 2}],1.0,lr,2.0,245.0,0.00816326530612245
20,7463542010,[{'lrf': 1}],1.0,lrf,1.0,245.0,0.004081632653061225
20,746354201000,[{'lrff': 1}],1.0,lrff,1.0,245.0,0.004081632653061225
20,746354201144,[{'lrr': 1}],1.0,lrr,1.0,245.0,0.004081632653061225
20,7464,"[{'f': 4, 's': 1, 'I!k{l}I!y{f}': 2, 'W!k{l}I!y{f}': 1}]",4.0,f,8.0,245.0,0.0326530612244898
20,746453,[{'fR2{}lW!b{}': 1}],1.0,fR2{}lW!b{},1.0,245.0,0.004081632653061225
20,74645342,[{'flR2{}l': 1}],1.0,flR2{}l,1.0,245.0,0.004081632653061225
20,7464534231205443322111443322,[{'fR10{Ik{l}/{f}}': 1}],1.0,fR10{Ik{l}/{f}},1.0,245.0,0.004081632653061225
20,7464534333,[{'flR2{f}': 1}],1.0,flR2{f},1.0,245.0,0.004081632653061225
20,746453433322,[{'flR2{f}l': 1}],1.0,flR2{f}l,1.0,245.0,0.004081632653061225
20,74645343332313,[{'flR4{f}': 2}],1.0,flR4{f},2.0,245.0,0.00816326530612245
20,74645420,"[{'R2{f}': 2, 'ff': 3, 'R2{s}': 1}]",3.0,ff,6.0,245.0,0.024489795918367346
20,746454201-1,"[{'R2{f}R2{l}f': 1, 'Wx!=3{Wx!=2{Wx!=1{f}l}}': 1, 'R2{s}l': 1}]",3.0,R2{f}R2{l}f,3.0,245.0,0.012244897959183673
20,7464542010,"[{'R3{f}': 1, 'R3{s}': 1}]",2.0,R3{f},2.0,245.0,0.00816326530612245
20,746454201000,"[{'W!b{I!y{s}/{l}}': 1, 'W!b{f}': 2, 'W!b{I!y{f}/{l}}': 1, 'R4{s}': 1}]",4.0,W!b{f},5.0,245.0,0.02040816326530612
20,746454201000-10,"[{'Wx!=3{f}I{}/{}': 6, 'W!b{f}I!y{f}': 1, 'R5{s}': 1}]",3.0,Wx!=3{f}I{}/{},8.0,245.0,0.0326530612244898
20,746454201144,"[{'R2{f}r': 1, 'R2{s}r': 1, 'R2{s}rR2{}W!y{}': 2}]",3.0,R2{s}rR2{}W!y{},4.0,245.0,0.0163265306122449
20,7464542011443322,[{'R2{s}rW!y{l}': 1}],1.0,R2{s}rW!y{l},1.0,245.0,0.004081632653061225
20,74645420114435,[{'R2{f}R2{r}f': 1}],1.0,R2{f}R2{r}f,1.0,245.0,0.004081632653061225
20,746455,[{'fR2{r}lW!b{}': 1}],1.0,fR2{r}lW!b{},1.0,245.0,0.004081632653061225
20,7465,"[{'W!y{r}f': 1, 'rl': 1}]",2.0,W!y{r}f,2.0,245.0,0.00816326530612245
21,60,"[{nan: 114, 'R2{}': 8, 'R3{}R2{}': 1, 'fR3{r}R2{f}': 1, 'fR3{r}R2{rrflf}': 1, 'fR3{r}R2{srlf}': 1, 'R10{}': 1, 'R5{R2{}R2{}R2{}}': 2, 'R6{R7{}R8{}R9{}}': 1, 'R3{}': 2, 'frrR5{f}': 1}]",11.0,?,133.0,2869.0,0.046357615894039736
21,605-1,"[{'l': 4, 'R2{l}': 2, 'R2{l}R4{f}': 1, 'lrR2{r}': 1, 'R3{l}': 1, 'R2{lfR2{}}': 1, 'R2{l}R2{f}': 1, 'R2{l}R2{r}': 1, 'lf': 1, 'lR3{r}': 1, 'R5{l}f': 1}]",11.0,l,15.0,2869.0,0.005228302544440571
21,6050,"[{'s': 75, 'fR2{}R3{}': 1, 'f': 46, 'fR2{}': 8, 'fR9{}': 1, 'sR2{}': 2, 'fR3{}': 2, 'fR10{}': 1, 'R2{}f': 1, 'fR5{}': 2}]",10.0,s,139.0,2869.0,0.04844893691181596
21,60504-1,"[{'R2{fl}': 7, 'sl': 1, 'fR4{l}f': 31, 'fR4{l}r': 1, 'R2{fR2{l}}': 2, 'fR2{l}R3{}': 2, 'fR4{l}': 1, 'fR2{lf}': 8, 'R2{fll}': 9, 'fR2{l}': 12, 'fl': 9, 'R3{fl}': 2, 'fR3{l}f': 4, 'flR4{f}': 3, 'fllR2{}': 1, 'fR3{lr}': 2, 'flrs': 1, 'fR3{l}': 3, 'fR2{l}f': 4, 'flR4{}': 1, 'flrR5{}': 1, 'flrR2{}': 1, 'fR3{l}R2{}': 1, 'R2{flf}': 1, 'flls': 1, 'fll': 4, 'fR4{l}s': 1, 'fR4{}lf': 1, 'fR3{lf}': 1, 'fR5{l}f': 1, 'R3{fll}': 5, 'fllf': 2, 'flf': 1, 'fR4{lf}': 1, 'fR2{ll}': 2, 'sR4{l}f': 1, 'fR2{lr}': 2, 'fR4{l}l': 1, 'fR2{l}R2{}': 1, 'fR10{l}': 1}]",40.0,fR4{l}f,134.0,2869.0,0.04670616939700244
21,605040,"[{'fR2{}f': 2, 'R2{s}': 18, 'R2{f}': 13, 'ss': 14, 'fR2{fr}': 8, 'fsrr': 2, 'fs': 12, 'fsr': 1, 'fff': 1, 'fsfR2{}': 1, 'sff': 2, 'R2{s}R2{r}': 1, 'R10{s}': 3, 'R4{f}': 1, 'sR6{f}': 1, 'fR2{}R3{f}': 2, 'R2{f}R2{r}': 9, 'sfR2{r}': 2, 'fsR2{r}': 6, 'fR2{s}R2{}': 1, 'fsR2{l}': 1, 'R2{f}R5{r}': 2, 'R3{f}fr': 1, 'R2{f}r': 1, 'ff': 10, 'R2{f}R4{r}': 1, 'R10{s}R2{}r': 1, 'R2{s}r': 1, 'ssss': 3, 'R4{f}rr': 1, 'fR2{f}': 4, 'sfrr': 4, 'fR3{fr}': 5, 'R3{f}R2{r}': 3, 'R3{f}rr': 1, 'fR2{sr}': 1, 'fR2{}s': 1, 'sss': 3, 'fR3{f}l': 1, 'R3{f}': 2, 'R5{s}': 2, 'fR2{}R4{f}': 1, 'R4{s}': 1, 'fR2{fl}': 2, 'R2{f}R3{r}': 5, 'fR3{f}': 3, 'fR3{}f': 1, 'R2{f}R2{l}': 2, 'fR4{fr}': 2, 'fR4{f}': 2, 'fR2{f}R2{}': 2, 'fR2{f}r': 1, 'sfrf': 1, 'fsfr': 1, 'R2{f}f': 1, 'ffr': 1, 'fR10{s}': 1, 'fR2{s}': 3, 'R3{s}': 2, 'R2{f}rr': 2, 'R10{R10{R10{s}}}': 2, 'sfr': 1, 'R4{f}R2{r}': 1, 'R2{fs}': 1}]",64.0,R2{s},188.0,2869.0,0.0655280585569885
21,605041,"[{'sr': 5, 'fr': 75, 'R2{}fr': 2, 'R4{}fr': 1, 'fR2{}r': 2, 'frR2{}': 13, 'frR3{}': 5, 'fR4{}r': 1}]",8.0,fr,104.0,2869.0,0.0362495643081213
21,60504130,"[{'frl': 5, 'frlR2{}': 2}]",2.0,frl,7.0,2869.0,0.0024398745207389336
21,605041302-1,"[{'frR2{l}': 1, 'frR3{l}': 1}]",2.0,frR2{l},2.0,2869.0,0.0006971070059254096
21,6050413020,[{'frlf': 4}],1.0,frlf,4.0,2869.0,0.0013942140118508191
21,6050413020111302,[{'R2{frl}': 8}],1.0,R2{frl},8.0,2869.0,0.0027884280237016382
21,6050413020111302-12,"[{'R5{frl}': 1, 'R3{frl}': 1}]",2.0,R5{frl},2.0,2869.0,0.0006971070059254096
21,605041302110,[{'fR2{rl}': 14}],1.0,fR2{rl},14.0,2869.0,0.004879749041477867
21,60504130211001-10,"[{'fR3{rl}': 11, 'fR4{rl}': 4, 'fR5{rl}': 1}]",3.0,fR3{rl},16.0,2869.0,0.0055768560474032764
21,60504131,"[{'frR3{}f': 6, 'frfR3{}': 2, 'srs': 1, 'frf': 8, 'frfR2{}': 2, 'frR2{}f': 6, 'fR2{}rf': 2, 'frs': 3, 'frR4{}f': 1, 'fR4{}rf': 3, 'fR10{}rf': 1, 'frfR10{}': 1}]",12.0,frf,36.0,2869.0,0.012547926106657371
21,6050413121,"[{'frff': 9, 'frR2{f}': 17, 'srss': 1, 'frss': 2, 'srR2{f}': 1}]",5.0,frR2{f},30.0,2869.0,0.010456605088881143
21,60504131211113,"[{'frR3{f}': 30, 'srR3{f}': 1}]",2.0,frR3{f},31.0,2869.0,0.010805158591843849
21,6050413121111303,"[{'frR4{f}': 20, 'srR4{s}': 2}]",2.0,frR4{f},22.0,2869.0,0.007668177065179505
21,6050413121111303-13,"[{'frR5{f}': 5, 'frR6{f}': 2, 'frR9{f}': 1}]",3.0,frR5{f},8.0,2869.0,0.0027884280237016382
21,60504131211202,"[{'R2{frf}': 24, 'R2{frs}': 1}]",2.0,R2{frf},25.0,2869.0,0.00871383757406762
21,60504131211202-12,"[{'R3{frf}': 12, 'R4{frf}': 2}]",2.0,R3{frf},14.0,2869.0,0.004879749041477867
21,6050413122,"[{'R2{fr}': 79, 'R2{fr}R2{}': 3, 'R2{fr}R3{}': 1}]",3.0,R2{fr},83.0,2869.0,0.028929940745904496
21,60504131221113,[{'R2{fr}l': 2}],1.0,R2{fr}l,2.0,2869.0,0.0006971070059254096
21,605041312212,"[{'fR2{rf}': 131, 'R2{fr}f': 6, 'sR2{rs}': 1, 'fR2{rs}': 3, 'R2{fr}s': 1, 'sR2{rf}': 2}]",6.0,fR2{rf},144.0,2869.0,0.050191704426629485
21,60504131221203,"[{'R3{fr}': 36, 'R3{fr}R3{}': 1, 'R3{frR2{}}': 1}]",3.0,R3{fr},38.0,2869.0,0.013245033112582781
21,60504131221203-13,"[{'R4{fr}': 8, 'fR3{rf}': 92, 'fR4{rf}': 23, 'fR5{rf}': 1, 'fR3{rs}': 1, 'R3{fr}f': 4, 'R10{fr}': 3, 'fR6{rf}': 1, 'R4{sr}': 1, 'R2{R2{fr}}': 2, 'R5{sr}': 2, 'R4{frR2{}}': 3}]",12.0,fR3{rf},141.0,2869.0,0.049146043917741376
21,60504131221311,[{'R2{fr}r': 4}],1.0,R2{fr}r,4.0,2869.0,0.0013942140118508191
21,60504132,"[{'frrR2{}': 40, 'frr': 134, 'frrR3{}': 8, 'fR2{r}R3{}': 26, 'fR2{r}': 275, 'fR2{rR2{}}': 2, 'fR2{r}R2{}': 40, 'srr': 3, 'srrR2{}': 1, 'sR2{r}': 8, 'frrR10{}': 1, 'fR3{}rr': 2, 'fR10{}rr': 1, 'R2{}frr': 2, 'fR2{}R2{r}': 2, 'frR2{}r': 2, 'sR2{r}R3{}': 1, 'fR2{r}R4{}': 2, 'fR2{R3{}r}': 1, 'srR2{}r': 1, 'frrR4{}': 3, 'fR2{rR3{}}': 1, 'sR2{r}R2{}': 2, 'fR2{r}R5{}': 1}]",24.0,fR2{r},559.0,2869.0,0.19484140815615197
21,6050413221,"[{'fR2{r}l': 11, 'frrl': 7}]",2.0,fR2{r}l,18.0,2869.0,0.006273963053328686
21,6050413222,"[{'frrf': 82, 'fR2{r}f': 89, 'srrf': 3, 'fR2{r}s': 9, 'sR2{r}s': 1, 'sR2{r}f': 1, 'frrs': 1}]",7.0,fR2{r}f,186.0,2869.0,0.06483095155106308
21,6050413222131102-12,"[{'R3{fR2{r}}': 9, 'R3{frr}': 50, 'R6{frr}': 2, 'R4{frr}': 7, 'R5{frr}': 3, 'R4{srr}': 3, 'R3{srr}': 2, 'R5{srr}': 1}]",8.0,R3{frr},77.0,2869.0,0.026838619728128267
21,6050413223,"[{'fR3{r}': 96, 'srR2{r}': 2, 'sR2{r}r': 2, 'frrr': 18, 'frR2{r}': 20, 'fR2{r}r': 9, 'fR3{r}R2{}': 15, 'fR3{rR2{}}': 2, 'fR3{r}R3{}': 1}]",9.0,fR3{r},165.0,2869.0,0.05751132798884629
21,605041322312,[{'fR3{r}l': 7}],1.0,fR3{r}l,7.0,2869.0,0.0024398745207389336
21,60504132231311,"[{'fR3{r}f': 147, 'sR3{r}f': 2, 'fR3{r}s': 6}]",3.0,fR3{r}f,155.0,2869.0,0.05402579295921924
21,6050413223131102-13,"[{'R2{fR3{r}}': 13, 'R3{fR3{r}}': 1}]",2.0,R2{fR3{r}},14.0,2869.0,0.004879749041477867
21,605041322314,"[{'fR4{r}': 63, 'fR2{rr}': 28, 'sR3{r}r': 1, 'frR3{r}': 14, 'fR2{R2{r}}': 3, 'sR4{r}': 1, 'fR3{r}r': 2, 'fR4{r}R2{}': 3, 'sR2{rr}': 3, 'fR4{rR2{}}': 1}]",10.0,fR4{r},119.0,2869.0,0.04147786685256187
21,60504132231405,"[{'fR7{r}f': 5, 'fR4{rr}': 5, 'fR5{r}R3{}': 2, 'fR6{r}f': 2, 'fR5{r}f': 25, 'fR8{r}': 1, 'frR4{r}': 7, 'fR8{r}r': 1, 'fR5{r}': 16, 'fR6{r}': 3, 'frR10{r}': 1, 'frR5{r}': 2, 'fR3{R2{r}}': 1, 'fR3{rr}': 8, 'fR5{r}l': 2, 'fR4{r}r': 2, 'fR2{R3{r}}': 1, 'fR9{r}f': 1, 'fR8{r}f': 3, 'fR7{r}': 1, 'fR9{r}': 1, 'fR10{r}': 2}]",22.0,fR5{r}f,92.0,2869.0,0.03206692227256884
21,6051,"[{'R3{r}R2{f}': 5, 'R2{r}R3{f}': 16, 'R2{r}': 10, 'R3{r}': 3, 'r': 16, 'R2{rR2{}}': 4, 'R4{r}': 2, 'rrR2{f}': 4, 'R2{R2{r}}': 1, 'R3{r}R3{f}': 3, 'R2{rfr}': 1, 'R2{r}R2{f}': 7, 'R2{rf}': 8, 'R2{rff}': 2, 'R3{rff}': 2, 'R2{r}r': 3, 'R3{r}f': 1, 'R2{r}R4{f}': 1, 'rsR2{}r': 1, 'rrR2{}f': 1, 'rrR3{f}': 5, 'rrR4{f}': 1, 'R5{rfR8{}}': 1, 'rR4{r}f': 2, 'R4{r}f': 2, 'rR2{}': 1, 'R2{rrf}': 2, 'rR2{r}f': 2, 'R3{rf}': 1, 'rrr': 1, 'R2{R2{r}f}': 1, 'R5{r}f': 1, 'R2{r}f': 1, 'R2{r}R2{r}': 2, 'rR2{r}': 1, 'R3{r}ff': 1, 'R2{rrl}': 1, 'R4{rR2{}f}': 1, 'R3{r}R2{}': 1, 'R2{rl}': 1, 'rs': 1, 'R2{rf}f': 1, 'R2{r}R9{f}': 1, 'R3{r}R9{f}': 1, 'R2{r}R2{l}': 1, 'rR3{r}': 1, 'R2{rr}f': 1, 'R3{r}R5{f}': 1, 'R2{rlf}': 1, 'rr': 2, 'R2{rr}': 1, 'R3{rfr}': 1}]",52.0,R2{r}R3{f},133.0,2869.0,0.046357615894039736
